DOL_Vehicle_ID,Model_Year,Make,Model,Electric_Vehicle_Type,Clean_Alternative_Fuel_Vehicle_(CAFV)_Eligibility,Electric_Range,Base_MSRP,Vehicle_Age,Range_Category,Price_Category,Price_per_Range,EV_Class,High_Range_Flag,Premium_Flag
105780,2019,MG Motor India,XUV400,BEV,Eligible,365,1507192,7,High,Premium,4129.29,BEV,1,1
105781,2019,TVS Motor,Kona EV,BEV,Eligible,394,4414647,7,High,Premium,11204.69,BEV,1,1
105782,2019,TVS Motor,ZS EV,BEV,Eligible,179,2321195,7,Medium,Premium,12967.57,BEV,0,1
105783,2019,BYD India,S1 Pro,BEV,Not Eligible,357,3297007,7,High,Premium,9235.31,BEV,1,1
105784,2019,TVS Motor,S1 Pro,BEV,Eligible,501,2444894,7,High,Premium,4880.03,BEV,1,1
105785,2019,Ather Energy,Atto 3,BEV,Eligible,273,3128289,7,High,Premium,11458.93,BEV,0,1
105786,2019,MG Motor India,XUV400,BEV,Not Eligible,460,1500825,7,High,Premium,3262.66,BEV,1,1
105787,2019,MG Motor India,Kona EV,BEV,Eligible,267,4028712,7,High,Premium,15088.81,BEV,0,1
105788,2019,MG Motor India,Nexon EV,BEV,Eligible,408,2030124,7,High,Premium,4975.79,BEV,1,1
105789,2019,MG Motor India,ZS EV,BEV,Eligible,189,2993274,7,Medium,Premium,15837.43,BEV,0,1
105790,2019,Ather Energy,Nexon EV,BEV,Not Eligible,149,3974506,7,Medium,Premium,26674.54,BEV,0,1
105791,2019,TVS Motor,XUV400,PHEV,Eligible,398,3336376,7,High,Premium,8382.85,PHEV,1,1
105792,2019,Mahindra Electric,Kona EV,PHEV,Eligible,326,4380761,7,High,Premium,13437.92,PHEV,1,1
105793,2019,TVS Motor,450X,BEV,Eligible,272,3564428,7,High,Premium,13104.51,BEV,0,1
105794,2019,TVS Motor,iQube,BEV,Eligible,139,3772897,7,Medium,Premium,27143.14,BEV,0,1
105795,2019,MG Motor India,Nexon EV,BEV,Eligible,189,4241703,7,Medium,Premium,22442.87,BEV,0,1
105796,2019,TVS Motor,S1 Pro,BEV,Not Eligible,176,2446777,7,Medium,Premium,13902.14,BEV,0,1
105797,2019,TVS Motor,Kona EV,BEV,Eligible,136,1347418,7,Medium,Premium,9907.49,BEV,0,1
105798,2019,Ather Energy,S1 Pro,BEV,Not Eligible,497,3962627,7,High,Premium,7973.09,BEV,1,1
105799,2019,Tata Motors,iQube,BEV,Eligible,171,1787437,7,Medium,Premium,10452.85,BEV,0,1
105800,2019,Tata Motors,450X,PHEV,Eligible,162,3079289,7,Medium,Premium,19007.96,PHEV,0,1
105801,2019,MG Motor India,Kona EV,PHEV,Eligible,289,3891031,7,High,Premium,13463.78,PHEV,0,1
105802,2019,Tata Motors,Atto 3,PHEV,Not Eligible,89,3858010,7,Low,Premium,43348.43,PHEV,0,1
105803,2019,Ola Electric,450X,BEV,Eligible,418,3252379,7,High,Premium,7780.81,BEV,1,1
105804,2019,Tata Motors,Atto 3,BEV,Eligible,365,1856703,7,High,Premium,5086.86,BEV,1,1
105805,2019,Hyundai EV,iQube,BEV,Eligible,290,3007562,7,High,Premium,10370.9,BEV,0,1
105806,2019,Hyundai EV,450X,BEV,Not Eligible,152,4453770,7,Medium,Premium,29301.12,BEV,0,1
105807,2019,Ola Electric,Nexon EV,BEV,Eligible,198,3696240,7,Medium,Premium,18667.88,BEV,0,1
105808,2019,Tata Motors,ZS EV,BEV,Eligible,315,2870254,7,High,Premium,9111.92,BEV,1,1
105809,2019,BYD India,450X,BEV,Not Eligible,323,3933295,7,High,Premium,12177.38,BEV,1,1
105810,2019,MG Motor India,Atto 3,PHEV,Eligible,159,2735027,7,Medium,Premium,17201.43,PHEV,0,1
105811,2019,BYD India,Nexon EV,BEV,Eligible,291,1341821,7,High,Premium,4611.07,BEV,0,1
105812,2019,Mahindra Electric,Kona EV,BEV,Not Eligible,282,4074294,7,High,Premium,14447.85,BEV,0,1
105813,2019,Hyundai EV,S1 Pro,PHEV,Eligible,371,1631071,7,High,Premium,4396.42,PHEV,1,1
105814,2019,Mahindra Electric,Atto 3,BEV,Eligible,337,3522024,7,High,Premium,10451.11,BEV,1,1
105815,2019,BYD India,Atto 3,BEV,Eligible,204,3989592,7,Medium,Premium,19556.82,BEV,0,1
105816,2019,Hyundai EV,Nexon EV,BEV,Eligible,228,4184255,7,Medium,Premium,18352.0,BEV,0,1
105817,2019,Mahindra Electric,iQube,BEV,Eligible,438,2461461,7,High,Premium,5619.77,BEV,1,1
105818,2019,Hyundai EV,Nexon EV,PHEV,Eligible,90,2745922,7,Low,Premium,30510.24,PHEV,0,1
105819,2019,Ola Electric,450X,BEV,Eligible,390,1826381,7,High,Premium,4683.03,BEV,1,1
105820,2019,Mahindra Electric,ZS EV,BEV,Not Eligible,297,4311372,7,High,Premium,14516.4,BEV,0,1
105821,2019,BYD India,XUV400,BEV,Eligible,176,2525859,7,Medium,Premium,14351.47,BEV,0,1
105822,2019,Tata Motors,450X,BEV,Eligible,472,3592231,7,High,Premium,7610.66,BEV,1,1
105823,2019,BYD India,XUV400,BEV,Eligible,84,1345200,7,Low,Premium,16014.29,BEV,0,1
105824,2019,TVS Motor,Atto 3,BEV,Eligible,171,3188451,7,Medium,Premium,18645.91,BEV,0,1
105825,2019,MG Motor India,S1 Pro,BEV,Eligible,201,1509636,7,Medium,Premium,7510.63,BEV,0,1
105826,2019,Ola Electric,Kona EV,PHEV,Eligible,377,4284805,7,High,Premium,11365.53,PHEV,1,1
105827,2019,TVS Motor,XUV400,PHEV,Eligible,97,1337957,7,Low,Premium,13793.37,PHEV,0,1
105828,2019,Hyundai EV,ZS EV,BEV,Eligible,291,3207723,7,High,Premium,11023.1,BEV,0,1
105829,2019,MG Motor India,S1 Pro,PHEV,Eligible,415,3809081,7,High,Premium,9178.51,PHEV,1,1
105830,2019,BYD India,ZS EV,BEV,Eligible,157,2420027,7,Medium,Premium,15414.18,BEV,0,1
105831,2019,Hyundai EV,Atto 3,PHEV,Eligible,188,1398581,7,Medium,Premium,7439.26,PHEV,0,1
105832,2019,Mahindra Electric,Atto 3,BEV,Eligible,331,3914611,7,High,Premium,11826.62,BEV,1,1
105833,2019,BYD India,S1 Pro,PHEV,Not Eligible,499,1194385,7,High,Premium,2393.56,PHEV,1,1
105834,2019,Tata Motors,Atto 3,BEV,Eligible,185,1074218,7,Medium,Premium,5806.58,BEV,0,1
105835,2019,Tata Motors,450X,BEV,Eligible,407,3961124,7,High,Premium,9732.49,BEV,1,1
105836,2019,Mahindra Electric,Nexon EV,BEV,Eligible,286,1039674,7,High,Premium,3635.22,BEV,0,1
105837,2019,Hyundai EV,450X,BEV,Eligible,495,1787238,7,High,Premium,3610.58,BEV,1,1
105838,2019,Hyundai EV,ZS EV,BEV,Not Eligible,144,1389282,7,Medium,Premium,9647.79,BEV,0,1
105839,2019,Ola Electric,S1 Pro,BEV,Eligible,497,4074952,7,High,Premium,8199.1,BEV,1,1
105840,2019,Tata Motors,iQube,BEV,Eligible,387,914992,7,High,Premium,2364.32,BEV,1,1
105841,2019,TVS Motor,Atto 3,BEV,Eligible,328,1213667,7,High,Premium,3700.2,BEV,1,1
105842,2019,Ather Energy,Kona EV,BEV,Not Eligible,254,4266347,7,High,Premium,16796.64,BEV,0,1
105843,2019,MG Motor India,450X,PHEV,Eligible,288,1917948,7,High,Premium,6659.54,PHEV,0,1
105844,2019,Hyundai EV,450X,BEV,Not Eligible,494,3983781,7,High,Premium,8064.33,BEV,1,1
105845,2019,Ather Energy,iQube,PHEV,Not Eligible,329,4451057,7,High,Premium,13529.05,PHEV,1,1
105846,2019,Hyundai EV,Nexon EV,BEV,Eligible,428,1327958,7,High,Premium,3102.71,BEV,1,1
105847,2019,BYD India,Atto 3,BEV,Eligible,107,4343857,7,Medium,Premium,40596.79,BEV,0,1
105848,2019,MG Motor India,Atto 3,BEV,Eligible,211,4429101,7,Medium,Premium,20991.0,BEV,0,1
105849,2019,Tata Motors,XUV400,BEV,Eligible,97,3994935,7,Low,Premium,41184.9,BEV,0,1
105850,2019,Ather Energy,ZS EV,BEV,Eligible,99,934594,7,Low,Premium,9440.34,BEV,0,1
105851,2019,Tata Motors,S1 Pro,BEV,Eligible,182,2275477,7,Medium,Premium,12502.62,BEV,0,1
105852,2019,BYD India,450X,BEV,Eligible,371,3085232,7,High,Premium,8315.99,BEV,1,1
105853,2019,Ola Electric,450X,PHEV,Eligible,263,1479873,7,High,Premium,5626.89,PHEV,0,1
105854,2019,Mahindra Electric,Nexon EV,BEV,Eligible,510,1550898,7,High,Premium,3040.98,BEV,1,1
105855,2019,Ola Electric,450X,PHEV,Eligible,292,3273710,7,High,Premium,11211.34,PHEV,0,1
105856,2019,Tata Motors,iQube,BEV,Not Eligible,110,1354573,7,Medium,Premium,12314.3,BEV,0,1
105857,2019,Mahindra Electric,Atto 3,BEV,Eligible,201,4148549,7,Medium,Premium,20639.55,BEV,0,1
105858,2019,Ather Energy,Kona EV,BEV,Eligible,380,2095793,7,High,Premium,5515.24,BEV,1,1
105859,2019,Ola Electric,450X,BEV,Eligible,373,2704544,7,High,Premium,7250.79,BEV,1,1
105860,2019,Tata Motors,iQube,BEV,Eligible,290,2371923,7,High,Premium,8179.04,BEV,0,1
105861,2019,TVS Motor,Atto 3,BEV,Not Eligible,113,1786004,7,Medium,Premium,15805.35,BEV,0,1
105862,2019,BYD India,450X,BEV,Eligible,358,1692278,7,High,Premium,4727.03,BEV,1,1
105863,2019,TVS Motor,S1 Pro,BEV,Eligible,368,3464266,7,High,Premium,9413.77,BEV,1,1
105864,2019,Tata Motors,Kona EV,BEV,Eligible,402,2537345,7,High,Premium,6311.8,BEV,1,1
105865,2019,Tata Motors,Nexon EV,BEV,Not Eligible,291,1046756,7,High,Premium,3597.1,BEV,0,1
105866,2019,Ola Electric,Nexon EV,BEV,Not Eligible,296,3021206,7,High,Premium,10206.78,BEV,0,1
105867,2019,Ola Electric,Kona EV,BEV,Eligible,133,1616969,7,Medium,Premium,12157.66,BEV,0,1
105868,2019,Mahindra Electric,XUV400,BEV,Eligible,108,3772299,7,Medium,Premium,34928.69,BEV,0,1
105869,2019,Tata Motors,S1 Pro,BEV,Eligible,432,4157601,7,High,Premium,9624.08,BEV,1,1
105870,2019,MG Motor India,S1 Pro,BEV,Eligible,465,3951240,7,High,Premium,8497.29,BEV,1,1
105871,2019,Mahindra Electric,Kona EV,BEV,Eligible,289,2758074,7,High,Premium,9543.51,BEV,0,1
105872,2019,TVS Motor,S1 Pro,BEV,Eligible,515,1898198,7,High,Premium,3685.82,BEV,1,1
105873,2019,Hyundai EV,Kona EV,BEV,Eligible,126,2459958,7,Medium,Premium,19523.48,BEV,0,1
105874,2019,Mahindra Electric,Nexon EV,BEV,Eligible,127,4312982,7,Medium,Premium,33960.49,BEV,0,1
105875,2019,BYD India,Kona EV,BEV,Eligible,255,3335547,7,High,Premium,13080.58,BEV,0,1
105876,2019,Mahindra Electric,Atto 3,BEV,Eligible,477,3238298,7,High,Premium,6788.88,BEV,1,1
105877,2019,BYD India,Atto 3,BEV,Not Eligible,309,4468318,7,High,Premium,14460.58,BEV,1,1
105878,2019,Mahindra Electric,ZS EV,BEV,Eligible,177,2726822,7,Medium,Premium,15405.77,BEV,0,1
105879,2019,TVS Motor,Nexon EV,BEV,Eligible,198,2170029,7,Medium,Premium,10959.74,BEV,0,1
105880,2019,Ola Electric,450X,BEV,Eligible,339,2125693,7,High,Premium,6270.48,BEV,1,1
105881,2019,Tata Motors,Nexon EV,PHEV,Eligible,143,1296510,7,Medium,Premium,9066.5,PHEV,0,1
105882,2019,BYD India,iQube,PHEV,Not Eligible,134,3315832,7,Medium,Premium,24745.01,PHEV,0,1
105883,2019,Tata Motors,Atto 3,BEV,Eligible,140,2930293,7,Medium,Premium,20930.66,BEV,0,1
105884,2019,Ather Energy,S1 Pro,BEV,Not Eligible,103,1991989,7,Medium,Premium,19339.7,BEV,0,1
105885,2019,BYD India,Kona EV,BEV,Eligible,425,2732348,7,High,Premium,6429.05,BEV,1,1
105886,2019,Tata Motors,Kona EV,BEV,Eligible,144,3976464,7,Medium,Premium,27614.33,BEV,0,1
105887,2019,Ola Electric,S1 Pro,BEV,Not Eligible,174,3606295,7,Medium,Premium,20725.83,BEV,0,1
105888,2019,BYD India,S1 Pro,PHEV,Eligible,433,2950557,7,High,Premium,6814.22,PHEV,1,1
105889,2019,Hyundai EV,Atto 3,BEV,Eligible,421,2826537,7,High,Premium,6713.86,BEV,1,1
105890,2019,Mahindra Electric,XUV400,BEV,Eligible,348,2832418,7,High,Premium,8139.13,BEV,1,1
105891,2019,Mahindra Electric,Atto 3,BEV,Eligible,504,3681737,7,High,Premium,7305.03,BEV,1,1
105892,2019,TVS Motor,Kona EV,BEV,Not Eligible,413,2958954,7,High,Premium,7164.54,BEV,1,1
105893,2019,Mahindra Electric,Nexon EV,BEV,Eligible,413,2147862,7,High,Premium,5200.63,BEV,1,1
105894,2019,Ola Electric,iQube,PHEV,Eligible,179,3160305,7,Medium,Premium,17655.34,PHEV,0,1
105895,2019,BYD India,ZS EV,BEV,Eligible,469,1410949,7,High,Premium,3008.42,BEV,1,1
105896,2019,TVS Motor,XUV400,BEV,Eligible,351,2344331,7,High,Premium,6679.01,BEV,1,1
105897,2019,TVS Motor,450X,BEV,Eligible,186,1402385,7,Medium,Premium,7539.7,BEV,0,1
105898,2019,Ola Electric,ZS EV,BEV,Not Eligible,142,4224900,7,Medium,Premium,29752.82,BEV,0,1
105899,2019,BYD India,Kona EV,PHEV,Not Eligible,269,4319056,7,High,Premium,16055.97,PHEV,0,1
105900,2019,Ather Energy,Atto 3,BEV,Eligible,495,1655209,7,High,Premium,3343.86,BEV,1,1
105901,2019,Ola Electric,Kona EV,BEV,Eligible,457,3991602,7,High,Premium,8734.36,BEV,1,1
105902,2019,Hyundai EV,Kona EV,BEV,Eligible,145,4408227,7,Medium,Premium,30401.57,BEV,0,1
105903,2019,TVS Motor,Atto 3,BEV,Eligible,102,3060413,7,Medium,Premium,30004.05,BEV,0,1
105904,2019,Hyundai EV,iQube,BEV,Eligible,426,1830873,7,High,Premium,4297.82,BEV,1,1
105905,2019,Tata Motors,S1 Pro,BEV,Eligible,102,2404683,7,Medium,Premium,23575.32,BEV,0,1
105906,2019,Mahindra Electric,S1 Pro,BEV,Eligible,314,3456418,7,High,Premium,11007.7,BEV,1,1
105907,2019,Hyundai EV,450X,BEV,Eligible,206,3950914,7,Medium,Premium,19179.19,BEV,0,1
105908,2019,TVS Motor,450X,BEV,Eligible,299,2975805,7,High,Premium,9952.53,BEV,0,1
105909,2019,Hyundai EV,Atto 3,BEV,Not Eligible,297,1535472,7,High,Premium,5169.94,BEV,0,1
105910,2019,MG Motor India,Nexon EV,PHEV,Eligible,197,2470621,7,Medium,Premium,12541.22,PHEV,0,1
105911,2019,Hyundai EV,S1 Pro,BEV,Eligible,440,1720593,7,High,Premium,3910.44,BEV,1,1
105912,2019,Tata Motors,ZS EV,BEV,Eligible,179,3896244,7,Medium,Premium,21766.73,BEV,0,1
105913,2019,Tata Motors,iQube,BEV,Eligible,199,3354264,7,Medium,Premium,16855.6,BEV,0,1
105914,2019,Ather Energy,S1 Pro,BEV,Eligible,502,3665967,7,High,Premium,7302.72,BEV,1,1
105915,2019,Hyundai EV,ZS EV,BEV,Eligible,184,1336135,7,Medium,Premium,7261.6,BEV,0,1
105916,2019,Ola Electric,iQube,BEV,Not Eligible,259,1409198,7,High,Premium,5440.92,BEV,0,1
105917,2019,Mahindra Electric,Kona EV,BEV,Eligible,257,927277,7,High,Premium,3608.08,BEV,0,1
105918,2019,Hyundai EV,Kona EV,PHEV,Eligible,310,2428924,7,High,Premium,7835.24,PHEV,1,1
105919,2019,BYD India,iQube,BEV,Not Eligible,514,4428638,7,High,Premium,8616.03,BEV,1,1
105920,2019,Mahindra Electric,Nexon EV,BEV,Eligible,421,4364952,7,High,Premium,10368.06,BEV,1,1
105921,2019,Tata Motors,Atto 3,BEV,Not Eligible,266,975923,7,High,Premium,3668.88,BEV,0,1
105922,2019,Ather Energy,Atto 3,BEV,Eligible,238,3002331,7,Medium,Premium,12614.84,BEV,0,1
105923,2019,Ola Electric,ZS EV,BEV,Eligible,389,1982142,7,High,Premium,5095.48,BEV,1,1
105924,2019,MG Motor India,Kona EV,BEV,Eligible,443,3961758,7,High,Premium,8943.02,BEV,1,1
105925,2019,Ola Electric,iQube,BEV,Eligible,496,2009492,7,High,Premium,4051.4,BEV,1,1
105926,2019,Mahindra Electric,Atto 3,BEV,Eligible,178,2240855,7,Medium,Premium,12589.07,BEV,0,1
105927,2019,Ather Energy,Kona EV,BEV,Eligible,313,1044266,7,High,Premium,3336.31,BEV,1,1
105928,2019,Tata Motors,S1 Pro,BEV,Eligible,351,3761025,7,High,Premium,10715.17,BEV,1,1
105929,2019,Ola Electric,450X,BEV,Eligible,493,2619459,7,High,Premium,5313.3,BEV,1,1
105930,2019,Hyundai EV,ZS EV,BEV,Eligible,220,1322792,7,Medium,Premium,6012.69,BEV,0,1
105931,2019,TVS Motor,ZS EV,BEV,Not Eligible,192,4009305,7,Medium,Premium,20881.8,BEV,0,1
105932,2019,BYD India,S1 Pro,PHEV,Eligible,320,2963236,7,High,Premium,9260.11,PHEV,1,1
105933,2019,Tata Motors,XUV400,BEV,Eligible,252,3368211,7,High,Premium,13365.92,BEV,0,1
105934,2019,Hyundai EV,Atto 3,BEV,Eligible,381,3451201,7,High,Premium,9058.27,BEV,1,1
105935,2019,TVS Motor,ZS EV,BEV,Eligible,352,3624863,7,High,Premium,10297.91,BEV,1,1
105936,2019,Tata Motors,Nexon EV,BEV,Eligible,213,1747696,7,Medium,Premium,8205.15,BEV,0,1
105937,2019,Ola Electric,Kona EV,BEV,Eligible,271,1559952,7,High,Premium,5756.28,BEV,0,1
105938,2019,BYD India,Atto 3,BEV,Eligible,500,3385760,7,High,Premium,6771.52,BEV,1,1
105939,2019,Hyundai EV,Kona EV,BEV,Eligible,359,2037950,7,High,Premium,5676.74,BEV,1,1
105940,2019,Ather Energy,Atto 3,BEV,Eligible,406,3768141,7,High,Premium,9281.14,BEV,1,1
105941,2019,Hyundai EV,Atto 3,BEV,Eligible,426,2567343,7,High,Premium,6026.63,BEV,1,1
105942,2019,BYD India,XUV400,BEV,Not Eligible,427,1821510,7,High,Premium,4265.83,BEV,1,1
105943,2019,Ola Electric,Atto 3,BEV,Not Eligible,300,3904120,7,High,Premium,13013.73,BEV,1,1
105944,2019,Mahindra Electric,XUV400,BEV,Eligible,80,1126772,7,Low,Premium,14084.65,BEV,0,1
105945,2019,Hyundai EV,XUV400,BEV,Eligible,98,1819369,7,Low,Premium,18564.99,BEV,0,1
105946,2019,Mahindra Electric,Kona EV,BEV,Eligible,185,927502,7,Medium,Premium,5013.52,BEV,0,1
105947,2019,Hyundai EV,450X,BEV,Eligible,319,2767664,7,High,Premium,8676.06,BEV,1,1
105948,2019,Hyundai EV,S1 Pro,BEV,Eligible,351,4489942,7,High,Premium,12791.86,BEV,1,1
105949,2019,MG Motor India,450X,BEV,Eligible,429,1502886,7,High,Premium,3503.23,BEV,1,1
105950,2019,Mahindra Electric,Nexon EV,BEV,Eligible,244,3363851,7,Medium,Premium,13786.27,BEV,0,1
105951,2019,Tata Motors,XUV400,BEV,Eligible,505,2315787,7,High,Premium,4585.72,BEV,1,1
105952,2019,TVS Motor,Atto 3,PHEV,Eligible,407,2082691,7,High,Premium,5117.18,PHEV,1,1
105953,2019,Hyundai EV,iQube,BEV,Eligible,444,4094885,7,High,Premium,9222.71,BEV,1,1
105954,2019,Mahindra Electric,Nexon EV,BEV,Eligible,304,1619183,7,High,Premium,5326.26,BEV,1,1
105955,2019,Hyundai EV,Nexon EV,BEV,Not Eligible,115,3987766,7,Medium,Premium,34676.23,BEV,0,1
105956,2019,Mahindra Electric,S1 Pro,PHEV,Not Eligible,484,1394472,7,High,Premium,2881.14,PHEV,1,1
105957,2019,BYD India,ZS EV,BEV,Eligible,429,3272908,7,High,Premium,7629.16,BEV,1,1
105958,2019,Mahindra Electric,ZS EV,BEV,Eligible,481,2095046,7,High,Premium,4355.6,BEV,1,1
105959,2019,Ola Electric,XUV400,BEV,Eligible,222,4393906,7,Medium,Premium,19792.37,BEV,0,1
105960,2019,Ola Electric,S1 Pro,PHEV,Eligible,305,2712198,7,High,Premium,8892.45,PHEV,1,1
105961,2019,Tata Motors,XUV400,BEV,Eligible,271,1763356,7,High,Premium,6506.85,BEV,0,1
105962,2019,TVS Motor,XUV400,BEV,Eligible,85,2119528,7,Low,Premium,24935.62,BEV,0,1
105963,2019,Mahindra Electric,Nexon EV,PHEV,Not Eligible,235,4340979,7,Medium,Premium,18472.25,PHEV,0,1
105964,2019,Mahindra Electric,XUV400,BEV,Eligible,224,4320711,7,Medium,Premium,19288.89,BEV,0,1
105965,2019,BYD India,450X,PHEV,Eligible,162,1529816,7,Medium,Premium,9443.31,PHEV,0,1
105966,2019,Ather Energy,S1 Pro,BEV,Eligible,399,1548802,7,High,Premium,3881.71,BEV,1,1
105967,2019,Hyundai EV,450X,PHEV,Not Eligible,425,3277558,7,High,Premium,7711.9,PHEV,1,1
105968,2019,MG Motor India,S1 Pro,BEV,Eligible,407,3712564,7,High,Premium,9121.78,BEV,1,1
105969,2019,Tata Motors,ZS EV,BEV,Not Eligible,94,2873287,7,Low,Premium,30566.88,BEV,0,1
105970,2019,Ather Energy,Kona EV,BEV,Not Eligible,489,1423467,7,High,Premium,2910.98,BEV,1,1
105971,2019,MG Motor India,XUV400,BEV,Eligible,312,907676,7,High,Premium,2909.22,BEV,1,1
105972,2019,TVS Motor,ZS EV,BEV,Eligible,198,2988632,7,Medium,Premium,15094.1,BEV,0,1
105973,2019,BYD India,Atto 3,BEV,Eligible,308,1549938,7,High,Premium,5032.27,BEV,1,1
105974,2019,Mahindra Electric,S1 Pro,BEV,Eligible,155,1265993,7,Medium,Premium,8167.7,BEV,0,1
105975,2019,Mahindra Electric,ZS EV,BEV,Eligible,291,2942438,7,High,Premium,10111.47,BEV,0,1
105976,2019,Tata Motors,ZS EV,BEV,Eligible,135,1188267,7,Medium,Premium,8801.98,BEV,0,1
105977,2019,Ather Energy,Nexon EV,BEV,Eligible,298,1530022,7,High,Premium,5134.3,BEV,0,1
105978,2019,TVS Motor,XUV400,PHEV,Eligible,242,1000037,7,Medium,Premium,4132.38,PHEV,0,1
105979,2019,Hyundai EV,Kona EV,BEV,Eligible,461,2796413,7,High,Premium,6065.97,BEV,1,1
105980,2019,MG Motor India,Kona EV,BEV,Eligible,199,1129457,7,Medium,Premium,5675.66,BEV,0,1
105981,2019,Hyundai EV,S1 Pro,BEV,Eligible,436,1007815,7,High,Premium,2311.5,BEV,1,1
105982,2019,MG Motor India,iQube,BEV,Eligible,387,3914889,7,High,Premium,10115.99,BEV,1,1
105983,2019,BYD India,ZS EV,BEV,Eligible,279,1297493,7,High,Premium,4650.51,BEV,0,1
105984,2019,Tata Motors,450X,PHEV,Eligible,89,3509376,7,Low,Premium,39431.19,PHEV,0,1
105985,2019,Tata Motors,XUV400,BEV,Not Eligible,238,1774309,7,Medium,Premium,7455.08,BEV,0,1
105986,2019,Ather Energy,Atto 3,PHEV,Eligible,94,3210271,7,Low,Premium,34151.82,PHEV,0,1
105987,2019,TVS Motor,iQube,BEV,Eligible,174,1945401,7,Medium,Premium,11180.47,BEV,0,1
105988,2019,Tata Motors,iQube,BEV,Eligible,116,4232233,7,Medium,Premium,36484.77,BEV,0,1
105989,2019,Ather Energy,XUV400,BEV,Eligible,178,1972629,7,Medium,Premium,11082.19,BEV,0,1
105990,2019,Hyundai EV,Atto 3,BEV,Eligible,134,3809654,7,Medium,Premium,28430.25,BEV,0,1
105991,2019,TVS Motor,Atto 3,BEV,Eligible,277,3998611,7,High,Premium,14435.42,BEV,0,1
105992,2019,Hyundai EV,ZS EV,BEV,Eligible,323,1635372,7,High,Premium,5063.07,BEV,1,1
105993,2019,Mahindra Electric,ZS EV,BEV,Eligible,96,2779055,7,Low,Premium,28948.49,BEV,0,1
105994,2019,Tata Motors,Kona EV,BEV,Eligible,125,1664407,7,Medium,Premium,13315.26,BEV,0,1
105995,2019,Hyundai EV,450X,BEV,Eligible,124,1950670,7,Medium,Premium,15731.21,BEV,0,1
105996,2019,TVS Motor,Kona EV,BEV,Eligible,489,2119419,7,High,Premium,4334.19,BEV,1,1
105997,2019,Ather Energy,450X,BEV,Eligible,492,4031289,7,High,Premium,8193.68,BEV,1,1
105998,2019,Ola Electric,S1 Pro,PHEV,Eligible,112,1576472,7,Medium,Premium,14075.64,PHEV,0,1
105999,2019,TVS Motor,S1 Pro,PHEV,Eligible,387,1288402,7,High,Premium,3329.2,PHEV,1,1
106000,2019,Ather Energy,iQube,BEV,Eligible,305,3248976,7,High,Premium,10652.38,BEV,1,1
106001,2019,TVS Motor,XUV400,BEV,Eligible,380,2611190,7,High,Premium,6871.55,BEV,1,1
106002,2019,Tata Motors,450X,PHEV,Eligible,219,2939820,7,Medium,Premium,13423.84,PHEV,0,1
106003,2019,Ather Energy,ZS EV,BEV,Eligible,476,4169025,7,High,Premium,8758.46,BEV,1,1
106004,2019,Ola Electric,450X,BEV,Eligible,361,3938787,7,High,Premium,10910.77,BEV,1,1
106005,2019,BYD India,ZS EV,BEV,Eligible,323,2011292,7,High,Premium,6226.91,BEV,1,1
106006,2019,MG Motor India,S1 Pro,BEV,Eligible,82,3965797,7,Low,Premium,48363.38,BEV,0,1
106007,2019,MG Motor India,XUV400,BEV,Eligible,424,4158370,7,High,Premium,9807.48,BEV,1,1
106008,2019,Ola Electric,XUV400,BEV,Not Eligible,311,3622664,7,High,Premium,11648.44,BEV,1,1
106009,2019,Mahindra Electric,ZS EV,BEV,Eligible,99,4000371,7,Low,Premium,40407.79,BEV,0,1
106010,2019,Mahindra Electric,ZS EV,BEV,Not Eligible,432,940564,7,High,Premium,2177.23,BEV,1,1
106011,2019,Tata Motors,S1 Pro,PHEV,Eligible,85,2737724,7,Low,Premium,32208.52,PHEV,0,1
106012,2019,Hyundai EV,Nexon EV,BEV,Eligible,449,4063231,7,High,Premium,9049.51,BEV,1,1
106013,2019,MG Motor India,S1 Pro,BEV,Not Eligible,361,1009264,7,High,Premium,2795.75,BEV,1,1
106014,2019,Ola Electric,Atto 3,BEV,Eligible,270,1342297,7,High,Premium,4971.47,BEV,0,1
106015,2019,Ather Energy,Atto 3,BEV,Not Eligible,217,3606197,7,Medium,Premium,16618.42,BEV,0,1
106016,2019,Ola Electric,450X,BEV,Eligible,326,4042635,7,High,Premium,12400.72,BEV,1,1
106017,2019,Ather Energy,Kona EV,BEV,Eligible,283,1864318,7,High,Premium,6587.7,BEV,0,1
106018,2019,BYD India,450X,BEV,Eligible,380,3132579,7,High,Premium,8243.63,BEV,1,1
106019,2019,TVS Motor,Nexon EV,BEV,Not Eligible,478,1293254,7,High,Premium,2705.55,BEV,1,1
106020,2019,Ola Electric,Kona EV,BEV,Eligible,211,1770476,7,Medium,Premium,8390.88,BEV,0,1
106021,2019,BYD India,S1 Pro,BEV,Eligible,389,4245593,7,High,Premium,10914.12,BEV,1,1
106022,2019,Ather Energy,450X,BEV,Not Eligible,300,3419379,7,High,Premium,11397.93,BEV,1,1
106023,2019,Hyundai EV,S1 Pro,BEV,Eligible,447,3619559,7,High,Premium,8097.45,BEV,1,1
106024,2019,Ola Electric,Kona EV,BEV,Eligible,185,1504404,7,Medium,Premium,8131.91,BEV,0,1
106025,2019,Tata Motors,ZS EV,BEV,Eligible,176,4092783,7,Medium,Premium,23254.45,BEV,0,1
